"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison","status"
"ZNF275",1.18705026145086e-14,-1.11126118559252,0.025,0.041,3.28979109458492e-10,"ZNF275","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AC009403.2",1.2000292189889e-14,-1.27425853925187,0.02,0.033,3.32576097750584e-10,"AC009403.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GAN",1.25872691981809e-14,-1.18155356024925,0.022,0.036,3.48843578558386e-10,"GAN","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PLXNA3",1.55568111289603e-14,-1.15249713860462,0.02,0.034,4.31141463628005e-10,"PLXNA3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RAB12",1.93403974081814e-14,-1.37588603130397,0.011,0.022,5.3599977377034e-10,"RAB12","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"NOTCH2NL",2.17682985909612e-14,-1.37474872051816,0.012,0.023,6.03286627149897e-10,"NOTCH2NL","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-430B1.2",2.3307659015878e-14,-1.64056035939272,0.009,0.019,6.45948461966043e-10,"RP11-430B1.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZNF844",2.35723533523474e-14,-1.00163218780069,0.027,0.043,6.53284200806955e-10,"ZNF844","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ACVR1C",2.50952742639751e-14,-1.12060487290398,0.021,0.034,6.95490430951806e-10,"ACVR1C","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZNF793",2.56592220113476e-14,-1.32764628314233,0.014,0.027,7.11119678822487e-10,"ZNF793","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SMAD5",2.99597094659301e-14,-1.30123757995892,0.021,0.035,8.30303388138787e-10,"SMAD5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GSAP",3.61260467706853e-14,-1.00349292422919,0.032,0.048,1.00119726020277e-09,"GSAP","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP5-894A10.2",3.99936593622648e-14,-1.34891134091699,0.013,0.025,1.10838427556581e-09,"RP5-894A10.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GPM6B",4.07559776366735e-14,-1.20590011790813,0.019,0.032,1.12951116422277e-09,"GPM6B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"C22orf29",4.21877079957434e-14,-1.2271396618287,0.012,0.024,1.16919013939403e-09,"C22orf29","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LINC01355",4.29493855534296e-14,-2.18120254759073,0.004,0.011,1.19029927122775e-09,"LINC01355","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CTC-529I10.2",4.31729836921657e-14,-2.05912121767223,0.004,0.011,1.19649607004468e-09,"CTC-529I10.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MBNL1-AS1",4.34976600538474e-14,-1.26726583471297,0.02,0.034,1.20549415073233e-09,"MBNL1-AS1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CAMSAP1",4.44728557871354e-14,-1.06230582003213,0.02,0.033,1.23252072528467e-09,"CAMSAP1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KANSL1L",5.50891774266123e-14,-1.21478472043269,0.018,0.031,1.52674146320113e-09,"KANSL1L","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AK1",5.82469072710513e-14,-1.48291206876107,0.008,0.017,1.61425478810992e-09,"AK1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZNF551",6.37552516334767e-14,-1.21639522652787,0.016,0.028,1.76691304377017e-09,"ZNF551","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LINC01138",6.88125216893856e-14,-1.22110232912403,0.022,0.035,1.90707022609963e-09,"LINC01138","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-66N11.8",6.99350694126915e-14,-1.33854810608417,0.014,0.026,1.93818051370333e-09,"RP11-66N11.8","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZNF528",7.07576165938918e-14,-1.0661479144967,0.019,0.033,1.96097658628312e-09,"ZNF528","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CTB-152G17.6",7.31365914695602e-14,-1.68279799448373,0.007,0.016,2.02690749598739e-09,"CTB-152G17.6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-260M2.1",7.5307876736918e-14,-1.65224539106534,0.007,0.016,2.08708249588695e-09,"RP11-260M2.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"DHFR",1.15196776615292e-13,-1.15508812333314,0.022,0.036,3.19256346711621e-09,"DHFR","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-544A12.8",1.1981955514439e-13,-1.13087561208758,0.025,0.039,3.32067915127163e-09,"RP11-544A12.8","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP5-1074L1.4",1.29314634522872e-13,-1.80570557169647,0.005,0.013,3.58382578116686e-09,"RP5-1074L1.4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-192H23.4",1.6487589629673e-13,-1.64939359439124,0.008,0.018,4.56937058996758e-09,"RP11-192H23.4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"HIST1H2BN",1.67296551399967e-13,-1.05082655828434,0.021,0.035,4.63645662549869e-09,"HIST1H2BN","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KIAA1107",1.68871442897269e-13,-1.63399849228805,0.006,0.015,4.68010316845492e-09,"KIAA1107","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LCLAT1",1.70268300946687e-13,-1.02614487961363,0.041,0.058,4.71881569243649e-09,"LCLAT1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"BICD2",1.76598175755095e-13,-1.04073142888964,0.032,0.047,4.89424184287669e-09,"BICD2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZNF513",2.02624464634027e-13,-1.30376394306026,0.009,0.019,5.61553441286743e-09,"ZNF513","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"BZRAP1-AS1",2.92560624247536e-13,-1.01473434140878,0.033,0.048,8.10802514039622e-09,"BZRAP1-AS1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"UBFD1",3.03941773172465e-13,-1.05424347173145,0.026,0.04,8.42344230170169e-09,"UBFD1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-452L6.5",3.14964277951696e-13,-1.44701280610491,0.011,0.021,8.72891999915331e-09,"RP11-452L6.5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TTL",3.32512410768889e-13,-1.10300209671577,0.02,0.033,9.21524895204898e-09,"TTL","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ENTHD2",3.36463667480418e-13,-1.15246576130012,0.014,0.025,9.32475408055231e-09,"ENTHD2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SLC44A1",3.49402814547336e-13,-1.04758084788844,0.029,0.044,9.68334960236486e-09,"SLC44A1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KIAA0196",3.62403358861872e-13,-1.14154477932222,0.019,0.032,1.00436466874979e-08,"KIAA0196","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"BCL7A",3.91977340235733e-13,-1.16545629518976,0.022,0.035,1.08632600072931e-08,"BCL7A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SGPP1",4.49445049134775e-13,-1.38511955030729,0.012,0.023,1.24559200917212e-08,"SGPP1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MAP2K4",4.65871503188806e-13,-1.00145501942785,0.032,0.048,1.29111628393746e-08,"MAP2K4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZSCAN30",4.72054524004711e-13,-1.12149569775333,0.027,0.041,1.30825190782665e-08,"ZSCAN30","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-166O4.6",5.55679549932369e-13,-1.5835100019427,0.006,0.014,1.54001030468257e-08,"RP11-166O4.6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CCSAP",5.55970019862714e-13,-1.24558352629422,0.017,0.029,1.54081531304753e-08,"CCSAP","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-448A19.1",5.69662999569797e-13,-1.37071809009334,0.012,0.022,1.57876403700774e-08,"RP11-448A19.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AL354822.1",5.7254249183498e-13,-1.54392618307103,0.007,0.015,1.58674426187146e-08,"AL354822.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CH507-9B2.5",6.9024818397939e-13,-2.16594225929815,0.003,0.01,1.91295381708048e-08,"CH507-9B2.5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-418J17.1",6.98660016054053e-13,-1.16666347848407,0.014,0.025,1.9362663684922e-08,"RP11-418J17.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LINC00282",7.42319683828564e-13,-1.89450629179919,0.004,0.011,2.05726477176248e-08,"LINC00282","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SEPN1",9.62828649663319e-13,-1.17613192278797,0.018,0.03,2.66838331967692e-08,"SEPN1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SCGB3A1",1.0240650645596e-12,-1.27032188740315,0.015,0.027,2.83809391992048e-08,"SCGB3A1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SLC35E2",1.15942052217992e-12,-1.34932991475555,0.008,0.017,3.21321803516942e-08,"SLC35E2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZNF605",1.32883824064408e-12,-1.04633198631797,0.032,0.047,3.68274230012101e-08,"ZNF605","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZNRF2",1.51716733824346e-12,-1.07944926075823,0.026,0.04,4.20467756120792e-08,"ZNRF2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZNF320",1.53374491105769e-12,-1.47128586121747,0.008,0.018,4.25062064650527e-08,"ZNF320","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CABP4",1.61028831423302e-12,-1.56008010704373,0.005,0.013,4.46275303406538e-08,"CABP4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SRGAP2B",1.61928933660703e-12,-1.22847856801601,0.011,0.021,4.48769846747273e-08,"SRGAP2B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PAQR3",1.71107813049312e-12,-1.13891684097412,0.016,0.028,4.74208193084864e-08,"PAQR3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"USP45",1.8534815408759e-12,-1.05672603463806,0.018,0.029,5.13673874238347e-08,"USP45","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"DUSP8",1.87217143175428e-12,-1.42225089855092,0.007,0.015,5.1885359059638e-08,"DUSP8","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-354P11.3",2.10385791249946e-12,-1.45648485519076,0.01,0.019,5.83063181870099e-08,"RP11-354P11.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-395A13.2",2.12444791891731e-12,-1.08569717624142,0.014,0.025,5.88769496248743e-08,"RP11-395A13.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-378J18.8",2.12912915754833e-12,-1.74677205631601,0.004,0.011,5.90066854722945e-08,"RP11-378J18.8","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SOX12",2.22310913076835e-12,-1.24533144687504,0.014,0.025,6.16112464501141e-08,"SOX12","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"APOOL",2.26344011540028e-12,-1.05522509833657,0.03,0.044,6.27289793582035e-08,"APOOL","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KLRD1",2.38731227243785e-12,-1.5007270678414,0.009,0.018,6.61619723183427e-08,"KLRD1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-936I5.1",2.66584530080945e-12,-1.18999870334468,0.017,0.029,7.3881236666633e-08,"RP11-936I5.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PRICKLE4",2.85663808560114e-12,-1.3402938039762,0.013,0.023,7.91688679043501e-08,"PRICKLE4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-337C18.8",3.04011086690425e-12,-1.53422998171469,0.01,0.019,8.42536325653843e-08,"RP11-337C18.8","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GPR89B",3.22586219793537e-12,-1.11844759607928,0.018,0.03,8.94015449535809e-08,"GPR89B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CYP3A5",3.24036726028305e-12,-1.37307069828244,0.012,0.022,8.98035382514844e-08,"CYP3A5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-35G9.3",3.35034331981354e-12,-1.21901283405754,0.018,0.03,9.28514147653124e-08,"RP11-35G9.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP13-516M14.1",3.42191028072863e-12,-1.69747122785441,0.005,0.013,9.48348215201133e-08,"RP13-516M14.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"C3orf62",3.78524076570797e-12,-1.1057157549609,0.02,0.033,1.04904162580831e-07,"C3orf62","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PBX3",4.79899021086412e-12,-1.0409024426146,0.025,0.038,1.32999214703888e-07,"PBX3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AFF3",5.01533139482612e-12,-1.05872466556688,0.02,0.032,1.38994894276211e-07,"AFF3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"DLEU1",5.17920249663385e-12,-1.06797284683427,0.019,0.032,1.43536417991711e-07,"DLEU1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MORC4",5.23913226814978e-12,-1.11086038352618,0.022,0.034,1.45197311679503e-07,"MORC4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZNF398",5.24473425468093e-12,-1.08883773904645,0.02,0.032,1.45352565134227e-07,"ZNF398","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GS1-124K5.11",5.9391346325245e-12,-1.09326269858169,0.014,0.025,1.64597177205784e-07,"GS1-124K5.11","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TP73-AS1",7.07874632631152e-12,-1.21550253981171,0.011,0.02,1.96180375687397e-07,"TP73-AS1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-423H2.3",7.29030043156395e-12,-1.84967609987452,0.004,0.011,2.02043386160363e-07,"RP11-423H2.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"NAPB",8.23960070523029e-12,-1.06588928832174,0.016,0.027,2.28352293944752e-07,"NAPB","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-415F23.4",8.40525078299655e-12,-1.62905235437517,0.007,0.015,2.32943120199966e-07,"RP11-415F23.4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"C20orf196",8.97850856725598e-12,-1.01780211473783,0.024,0.037,2.48830386432932e-07,"C20orf196","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP4-798A10.2",9.73862826920113e-12,-1.48472901975073,0.011,0.02,2.6989634385264e-07,"RP4-798A10.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FAM234A",1.02182718294909e-11,-1.03492365376876,0.025,0.038,2.83189185482511e-07,"FAM234A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TBC1D32",1.25366389158152e-11,-1.01608593749158,0.022,0.035,3.47440410912904e-07,"TBC1D32","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"NOMO1",1.2536643327888e-11,-1.30485272571844,0.008,0.016,3.47440533189088e-07,"NOMO1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ASUN",1.36978775526156e-11,-1.00554219303657,0.022,0.035,3.79622978493188e-07,"ASUN","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-23P13.6",1.37021923396322e-11,-1.49369695147002,0.006,0.013,3.79742558500568e-07,"RP11-23P13.6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-277P12.20",1.55385762522707e-11,-1.67918462924696,0.005,0.012,4.30636102255431e-07,"RP11-277P12.20","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZGRF1",1.58128695147895e-11,-1.09723201099371,0.009,0.018,4.38237865732875e-07,"ZGRF1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-182L21.6",1.5855695173179e-11,-1.04781937605532,0.02,0.032,4.39424736029484e-07,"RP11-182L21.6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KIFC2",1.66374173108098e-11,-1.15696532324846,0.012,0.021,4.61089383351783e-07,"KIFC2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZMYM6",1.88476776159127e-11,-1.02214910213693,0.025,0.038,5.22344537447405e-07,"ZMYM6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ACO1",1.89686477091292e-11,-1.11798401903281,0.025,0.039,5.25697102610807e-07,"ACO1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"EFTUD1",1.99108773150623e-11,-1.23711245268848,0.012,0.022,5.51810053909637e-07,"EFTUD1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AC007038.7",2.01120428757027e-11,-2.13525637418713,0.004,0.011,5.57385156257224e-07,"AC007038.7","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LINC00152",2.14405681131248e-11,-1.1612069759361,0.009,0.018,5.9420390468714e-07,"LINC00152","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MAP3K7CL",2.16897160490316e-11,-1.26684890949192,0.011,0.02,6.01108790582861e-07,"MAP3K7CL","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CCBL1",2.19802133036143e-11,-1.48355865463254,0.006,0.014,6.09159631496367e-07,"CCBL1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KLF11",2.55757714625766e-11,-1.17542850090253,0.01,0.02,7.08806930313847e-07,"KLF11","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-110I1.12",2.704330652631e-11,-1.97682890437359,0.003,0.01,7.49478197070156e-07,"RP11-110I1.12","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-119B16.2",2.88539815519945e-11,-1.64177312431202,0.005,0.013,7.99659244731975e-07,"RP11-119B16.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"YOD1",3.00905533801563e-11,-1.12238444801654,0.014,0.025,8.33929596377653e-07,"YOD1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZNF182",3.08947885955828e-11,-1.11810536813253,0.018,0.029,8.56218171137983e-07,"ZNF182","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-296O14.3",3.14229375261177e-11,-1.43478902981064,0.008,0.016,8.70855290598827e-07,"RP11-296O14.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KLHDC10",3.32717965434205e-11,-1.04552920522175,0.024,0.036,9.22094569404356e-07,"KLHDC10","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SLC35A1",3.91032198714064e-11,-1.09566997897522,0.021,0.033,1.08370663551616e-06,"SLC35A1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"OR2A1-AS1",3.91360361908801e-11,-1.22727753932219,0.012,0.021,1.08461610699405e-06,"OR2A1-AS1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KNTC1",4.93513346578129e-11,-1.12864879026329,0.013,0.023,1.36772288870663e-06,"KNTC1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"DHX37",4.99777442056516e-11,-1.02187186778784,0.027,0.041,1.38508320291543e-06,"DHX37","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GOLGA6L9",5.17729898218343e-11,-1.72882931603324,0.004,0.01,1.43483663992231e-06,"GOLGA6L9","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MAN1B1-AS1",5.25800155880455e-11,-1.07668924599404,0.016,0.026,1.45720255200709e-06,"MAN1B1-AS1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"DVL1",5.55974824768649e-11,-1.12801418309685,0.014,0.025,1.54082862936383e-06,"DVL1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GTF2IRD2B",6.18224569551466e-11,-1.04993146633859,0.019,0.031,1.71334757205493e-06,"GTF2IRD2B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ALG10B",7.32252323693181e-11,-1.07351443899602,0.018,0.028,2.02936408988328e-06,"ALG10B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
